"subjects","group_assignment","age","declared_partisanship","week","memes_seen","preexperiment_polarization","experiment_polarization","postexperiment_polarization"
225,0,19,1,2,NA,0.208015365619212,NA,NA
225,0,19,1,3,NA,0.369734128378332,NA,NA
225,0,19,1,4,0.561658690101467,NA,0.0799925929866731,NA
225,0,19,1,5,0.876242026221007,NA,0.225274399854243,NA
225,0,19,1,6,0.989735638839193,NA,0.169192972034216,NA
225,0,19,1,7,0.651094045839272,NA,0.102272817492485,NA
225,0,19,1,8,0.892923079547472,NA,0.301166951749474,NA
225,0,19,1,9,0.628383010393009,NA,0.191880196891725,NA
225,0,19,1,10,0.774119534995407,NA,0.310251017939299,NA
225,0,19,1,11,0.964100754354149,NA,0.36829578327015,NA
225,0,19,1,12,0.728361318004318,NA,0.0757137765176594,NA
225,0,19,1,13,0.841200051014312,NA,0.0525728858076036,NA
225,0,19,1,14,0.948470055591315,NA,0.358403872791678,NA
225,0,19,1,15,0.530769726377912,NA,0.177562396042049,NA
225,0,19,1,16,NA,NA,NA,0.0668656720779836
225,0,19,1,17,NA,NA,NA,0.281146716326475
225,0,19,1,18,NA,NA,NA,0.18773128464818
225,0,19,1,19,NA,NA,NA,0.290450582280755
226,0,22,0,1,NA,0.149668813217431,NA,NA
226,0,22,0,2,NA,0.116233895998448,NA,NA
226,0,22,0,3,NA,0.142397508490831,NA,NA
226,0,22,0,4,0.528750852681696,NA,0.285663830582052,NA
226,0,22,0,5,0.708603933104314,NA,0.359992423094809,NA
226,0,22,0,6,0.543906053295359,NA,0.32754686223343,NA
226,0,22,0,7,0.864047606242821,NA,0.005816566105932,NA
226,0,22,0,8,0.823482076870278,NA,0.354092069622129,NA
226,0,22,0,9,0.522784432978369,NA,0.11009795255959,NA
226,0,22,0,10,0.815414344193414,NA,0.14630858823657,NA
226,0,22,0,11,0.523217118927278,NA,0.120132417231798,NA
226,0,22,0,12,0.622689960990101,NA,0.3292590752244,NA
226,0,22,0,13,0.59394666517619,NA,0.303323817346245,NA
226,0,22,0,14,0.823892728658393,NA,0.057106460724026,NA
226,0,22,0,15,0.824505940079689,NA,0.172250498272479,NA
226,0,22,0,16,NA,NA,NA,0.0744273005053401
226,0,22,0,17,NA,NA,NA,0.140306147374213
226,0,22,0,18,NA,NA,NA,0.209697803575546
226,0,22,0,19,NA,NA,NA,0.206329307891428
227,0,19,1,1,NA,0.00897089187055826,NA,NA
227,0,19,1,2,NA,0.123917804751545,NA,NA
227,0,19,1,3,NA,0.106371885351837,NA,NA
227,0,19,1,4,0.997271967469715,NA,0.08705756329,NA
227,0,19,1,5,0.702570884255692,NA,0.284940058737993,NA
227,0,19,1,6,0.973440785193816,NA,0.112140632979572,NA
227,0,19,1,7,0.685096101951785,NA,0.00989203425124288,NA
227,0,19,1,8,0.82610452233348,NA,0.288707258179784,NA
227,0,19,1,9,0.820790800033137,NA,0.379189708549529,NA
227,0,19,1,10,0.560928836464882,NA,0.305573007464409,NA
227,0,19,1,11,0.916326767066494,NA,0.180139657016844,NA
227,0,19,1,12,0.982794922078028,NA,0.0825062586925924,NA
227,0,19,1,13,0.881554786348715,NA,0.0328020855784416,NA
227,0,19,1,14,0.78402386023663,NA,0.0842876803129912,NA
227,0,19,1,15,0.716488289297558,NA,0.378155179694295,NA
227,0,19,1,16,NA,NA,NA,0.0608728387393057
227,0,19,1,17,NA,NA,NA,0.0479907059110701
227,0,19,1,18,NA,NA,NA,0.13887463901192
227,0,19,1,19,NA,NA,NA,0.130716937500983
228,0,24,1,1,NA,0.00496410978958011,NA,NA
228,0,24,1,2,NA,0.153481756243855,NA,NA
228,0,24,1,3,NA,0.0457825904712081,NA,NA
228,0,24,1,4,0.615168514079414,NA,0.341174136567861,NA
228,0,24,1,5,0.726623890339397,NA,0.0548401385545731,NA
228,0,24,1,6,0.839651890797541,NA,0.185434067528695,NA
228,0,24,1,7,0.914228586480021,NA,0.352113921940327,NA
228,0,24,1,8,0.621524566784501,NA,0.222298254910857,NA
228,0,24,1,9,0.714932838454843,NA,0.123927437607199,NA
228,0,24,1,10,0.862299962085672,NA,0.0758973773568869,NA
228,0,24,1,11,0.593355090590194,NA,0.353726376593113,NA
228,0,24,1,12,0.722466030856594,NA,0.000561418943107128,NA
228,0,24,1,13,0.986076281988062,NA,0.342523791175336,NA
228,0,24,1,14,0.540806127712131,NA,0.315991044603288,NA
228,0,24,1,15,0.933336732094176,NA,0.0941149459220469,NA
228,0,24,1,16,NA,NA,NA,0.397302619088441
228,0,24,1,17,NA,NA,NA,0.0331286216154695
228,0,24,1,18,NA,NA,NA,0.0619585955515504
228,0,24,1,19,NA,NA,NA,0.389761462435126
229,0,24,0,1,NA,0.0994129644706845,NA,NA
229,0,24,0,2,NA,0.237034354452044,NA,NA
229,0,24,0,3,NA,0.240303306188434,NA,NA
229,0,24,0,4,0.802376642357558,NA,0.2109365102835,NA
229,0,24,0,5,0.780533358105458,NA,0.226503966283053,NA
229,0,24,0,6,0.955038135056384,NA,0.301529049593955,NA
229,0,24,0,7,0.999289304600097,NA,0.0198540782555938,NA
229,0,24,0,8,0.775774641078897,NA,0.387016007304192,NA
229,0,24,0,9,0.577734311344102,NA,0.1979143072851,NA
229,0,24,0,10,0.824396424344741,NA,0.381462440546602,NA
229,0,24,0,11,0.749395576422103,NA,0.061505539342761,NA
229,0,24,0,12,0.529347495292313,NA,0.346677165664733,NA
229,0,24,0,13,0.576558244065382,NA,0.0281029317528009,NA
229,0,24,0,14,0.571199705824256,NA,0.15267267068848,NA
229,0,24,0,15,0.851742202066816,NA,0.187551610730588,NA
229,0,24,0,16,NA,NA,NA,0.0226978314109147
229,0,24,0,17,NA,NA,NA,0.236018275469542
229,0,24,0,18,NA,NA,NA,0.237398056592792
229,0,24,0,19,NA,NA,NA,0.0177302740514278
230,0,22,1,1,NA,0.214284187275916,NA,NA
230,0,22,1,2,NA,0.217721023131162,NA,NA
230,0,22,1,3,NA,0.196317378804088,NA,NA
230,0,22,1,4,0.581454042927362,NA,0.128026202134788,NA
230,0,22,1,5,0.892450016923249,NA,0.218419143371284,NA
230,0,22,1,6,0.514312090468593,NA,0.387045069318265,NA
230,0,22,1,7,0.737493939232081,NA,0.0546297353692353,NA
230,0,22,1,8,0.655661086901091,NA,0.244680361077189,NA
230,0,22,1,9,0.613919558352791,NA,0.150804022233933,NA
230,0,22,1,10,0.79810915759299,NA,0.2641586413607,NA
230,0,22,1,11,0.772351570427418,NA,0.198688288219273,NA
230,0,22,1,12,0.62965005740989,NA,0.0896705546416342,NA
230,0,22,1,13,0.931240629521199,NA,0.0350908300839365,NA
230,0,22,1,14,0.766208166605793,NA,0.156363286916167,NA
230,0,22,1,15,0.931846261839382,NA,0.321994005516171,NA
230,0,22,1,16,NA,NA,NA,0.317454314325005
230,0,22,1,17,NA,NA,NA,0.171139909978956
230,0,22,1,18,NA,NA,NA,0.284207117650658
230,0,22,1,19,NA,NA,NA,0.149325893167406
231,0,20,-1,1,NA,0.1427655399777,NA,NA
231,0,20,-1,2,NA,0.34829311138019,NA,NA
231,0,20,-1,3,NA,0.241530098859221,NA,NA
231,0,20,-1,4,0.713704032707028,NA,0.160663463827223,NA
231,0,20,-1,5,0.62186337786261,NA,0.190100008714944,NA
231,0,20,-1,6,0.622766754357144,NA,0.202172192186117,NA
231,0,20,-1,7,0.563788216095418,NA,0.0536016747355461,NA
231,0,20,-1,8,0.956448999233544,NA,0.0139827819541097,NA
231,0,20,-1,9,0.738823494524695,NA,0.0199080913327634,NA
231,0,20,-1,10,0.572543703136034,NA,0.222977449465543,NA
231,0,20,-1,11,0.999756294884719,NA,0.218761518411338,NA
231,0,20,-1,12,0.519110928638838,NA,0.399673305545002,NA
231,0,20,-1,13,0.7884742540773,NA,0.0312439376488328,NA
231,0,20,-1,14,0.886839044862427,NA,0.160090245865285,NA
231,0,20,-1,15,0.755952653009444,NA,0.354380065202713,NA
231,0,20,-1,16,NA,NA,NA,0.285879873111844
231,0,20,-1,17,NA,NA,NA,0.0288470015861094
231,0,20,-1,18,NA,NA,NA,0.0925518817268312
231,0,20,-1,19,NA,NA,NA,0.178807384520769
232,0,20,-1,1,NA,0.27089260276407,NA,NA
232,0,20,-1,2,NA,0.317683002725244,NA,NA
232,0,20,-1,3,NA,0.0840924235992134,NA,NA
232,0,20,-1,4,0.973367084050551,NA,0.0642286071553826,NA
232,0,20,-1,5,0.521850432036445,NA,0.186515100020915,NA
232,0,20,-1,6,0.525166673003696,NA,0.280934903211892,NA
232,0,20,-1,7,0.636634610127658,NA,0.0979378123767674,NA
232,0,20,-1,8,0.581230597686954,NA,0.256543946266174,NA
232,0,20,-1,9,0.81150490429718,NA,0.0396219130605459,NA
232,0,20,-1,10,0.764329117722809,NA,0.262861903011799,NA
232,0,20,-1,11,0.934751851367764,NA,0.123045173939317,NA
232,0,20,-1,12,0.749520954093896,NA,0.0798105204477906,NA
232,0,20,-1,13,0.923012132756412,NA,0.383350498601794,NA
232,0,20,-1,14,0.558706010342576,NA,0.147287843190134,NA
232,0,20,-1,15,0.95164884137921,NA,0.167735765501857,NA
232,0,20,-1,16,NA,NA,NA,0.121146589238197
232,0,20,-1,17,NA,NA,NA,0.0739486131817102
232,0,20,-1,18,NA,NA,NA,0.147808273881674
232,0,20,-1,19,NA,NA,NA,0.202210673689842
233,0,19,1,1,NA,0.00968840885907412,NA,NA
233,0,19,1,2,NA,0.173161460738629,NA,NA
233,0,19,1,3,NA,0.202326779905707,NA,NA
233,0,19,1,4,0.652664998313412,NA,0.315411263238639,NA
233,0,19,1,5,0.803128483705223,NA,0.0986386494711042,NA
233,0,19,1,6,0.907983124721795,NA,0.206367164570838,NA
233,0,19,1,7,0.648624658118933,NA,0.376267585158348,NA
233,0,19,1,8,0.819707491667941,NA,0.398114640172571,NA
233,0,19,1,9,0.768493179348297,NA,0.0925878305919468,NA
233,0,19,1,10,0.81350887590088,NA,0.162955272290856,NA
233,0,19,1,11,0.99459934909828,NA,0.395790754817426,NA
233,0,19,1,12,0.829166398150846,NA,0.385296230576932,NA
233,0,19,1,13,0.633911399985664,NA,0.281509724166244,NA
233,0,19,1,14,0.997232608613558,NA,0.195146484579891,NA
233,0,19,1,15,0.731556254788302,NA,0.373086461983621,NA
233,0,19,1,16,NA,NA,NA,0.288818262610585
233,0,19,1,17,NA,NA,NA,0.394060979317874
233,0,19,1,18,NA,NA,NA,0.0502045147120953
233,0,19,1,19,NA,NA,NA,0.0804167401045561
234,0,25,-1,1,NA,0.177637515962124,NA,NA
234,0,25,-1,2,NA,0.120888592023402,NA,NA
234,0,25,-1,3,NA,0.306973907817155,NA,NA
234,0,25,-1,4,0.797349690459669,NA,0.317298966553062,NA
234,0,25,-1,5,0.703710245783441,NA,0.134433230757713,NA
234,0,25,-1,6,0.618289684760384,NA,0.3232202607207,NA
234,0,25,-1,7,0.521872874349356,NA,0.196169352717698,NA
234,0,25,-1,8,0.717371993581764,NA,0.296870064362884,NA
234,0,25,-1,9,0.913695539347827,NA,0.151022899337113,NA
234,0,25,-1,10,0.850242369691841,NA,0.292148584220558,NA
234,0,25,-1,11,0.832439564284869,NA,0.0611132884398103,NA
234,0,25,-1,12,0.823424527072348,NA,0.248154715728015,NA
234,0,25,-1,13,0.879447672399692,NA,0.17475184109062,NA
234,0,25,-1,14,0.585403515258804,NA,0.25396029734984,NA
234,0,25,-1,15,0.699069448863156,NA,0.114817606285214,NA
234,0,25,-1,16,NA,NA,NA,0.315894739050418
234,0,25,-1,17,NA,NA,NA,0.0404663133434951
234,0,25,-1,18,NA,NA,NA,0.203394933603704
234,0,25,-1,19,NA,NA,NA,0.1484320089221
235,0,21,-1,1,NA,0.135717700794339,NA,NA
235,0,21,-1,2,NA,0.182573027722538,NA,NA
235,0,21,-1,3,NA,0.369745893217623,NA,NA
235,0,21,-1,4,0.690493987174705,NA,0.171762128174305,NA
235,0,21,-1,5,0.50002694549039,NA,0.0428076564334333,NA
235,0,21,-1,6,0.71357013611123,NA,0.250725839752704,NA
235,0,21,-1,7,0.607183854561299,NA,0.121106263529509,NA
235,0,21,-1,8,0.965705528389663,NA,0.352872231975198,NA
235,0,21,-1,9,0.616042968118563,NA,0.189453556481749,NA
235,0,21,-1,10,0.871979959891178,NA,0.335132629517466,NA
235,0,21,-1,11,0.890650859684683,NA,0.366727413795888,NA
235,0,21,-1,12,0.645611239364371,NA,0.111945053376257,NA
235,0,21,-1,13,0.72447509446647,NA,0.267176784481853,NA
235,0,21,-1,14,0.535143655491993,NA,0.215425704047084,NA
235,0,21,-1,15,0.749318528571166,NA,0.0956899985671043,NA
235,0,21,-1,16,NA,NA,NA,0.0752604713663459
235,0,21,-1,17,NA,NA,NA,0.0066585318185389
235,0,21,-1,18,NA,NA,NA,0.0805521017871797
235,0,21,-1,19,NA,NA,NA,0.219660300388932
236,0,23,-1,1,NA,0.178182436898351,NA,NA
236,0,23,-1,2,NA,0.0363827581517398,NA,NA
236,0,23,-1,3,NA,0.24149020742625,NA,NA
236,0,23,-1,4,0.626231792382896,NA,0.0208282037638128,NA
236,0,23,-1,5,0.614332858473063,NA,0.326299819722772,NA
236,0,23,-1,6,0.614501394447871,NA,0.287912883795798,NA
236,0,23,-1,7,0.983918008394539,NA,0.190942765492946,NA
236,0,23,-1,8,0.525541629176587,NA,0.1312873352319,NA
236,0,23,-1,9,0.90328888501972,NA,0.382176101114601,NA
236,0,23,-1,10,0.897033411893062,NA,0.323554837424308,NA
236,0,23,-1,11,0.514806885039434,NA,0.189838409237564,NA
236,0,23,-1,12,0.730227464693598,NA,0.153542628511786,NA
236,0,23,-1,13,0.618679599836469,NA,0.346294647268951,NA
236,0,23,-1,14,0.689462547306903,NA,0.0271992077119648,NA
236,0,23,-1,15,0.88869022554718,NA,0.0437868754379451,NA
236,0,23,-1,16,NA,NA,NA,0.28377217547968
236,0,23,-1,17,NA,NA,NA,0.358599475957453
236,0,23,-1,18,NA,NA,NA,0.110248696152121
236,0,23,-1,19,NA,NA,NA,0.398518326878548
237,0,18,-1,1,NA,0.291186734847724,NA,NA
237,0,18,-1,2,NA,0.127615100797266,NA,NA
237,0,18,-1,3,NA,0.122304979152977,NA,NA
237,0,18,-1,4,0.81164429767523,NA,0.0894492049701512,NA
237,0,18,-1,5,0.682183415512554,NA,0.248696480877697,NA
237,0,18,-1,6,0.562045460217632,NA,0.0545662416145206,NA
237,0,18,-1,7,0.951786067918874,NA,0.294500389881432,NA
237,0,18,-1,8,0.779286704491824,NA,0.253515691310167,NA
237,0,18,-1,9,0.998796936473809,NA,0.222434647753835,NA
237,0,18,-1,10,0.514851014944725,NA,0.131143466383219,NA
237,0,18,-1,11,0.748350389418192,NA,0.302913623955101,NA
237,0,18,-1,12,0.91722840629518,NA,0.376747839152813,NA
237,0,18,-1,13,0.566748231067322,NA,0.17439905051142,NA
237,0,18,-1,14,0.752562589594163,NA,0.0917654920369387,NA
237,0,18,-1,15,0.583680840558372,NA,0.159068303741515,NA
237,0,18,-1,16,NA,NA,NA,0.329876090958715
237,0,18,-1,17,NA,NA,NA,0.338095235824585
237,0,18,-1,18,NA,NA,NA,0.167977753654122
237,0,18,-1,19,NA,NA,NA,0.202264791727066
238,0,24,1,1,NA,0.0193916667252779,NA,NA
238,0,24,1,2,NA,0.314796260837466,NA,NA
238,0,24,1,3,NA,0.306685822550207,NA,NA
238,0,24,1,4,0.641988152172416,NA,0.156247312575579,NA
238,0,24,1,5,0.788246209966019,NA,0.297997993510216,NA
238,0,24,1,6,0.969286259962246,NA,0.267490282934159,NA
238,0,24,1,7,0.799371102359146,NA,0.189876273553818,NA
238,0,24,1,8,0.877261619316414,NA,0.188025711011142,NA
238,0,24,1,9,0.530045105842873,NA,0.326277671847492,NA
238,0,24,1,10,0.939408603706397,NA,0.26403701081872,NA
238,0,24,1,11,0.532197534455918,NA,0.20345864482224,NA
238,0,24,1,12,0.993003101088107,NA,0.363179523125291,NA
238,0,24,1,13,0.803878171253018,NA,0.127403370477259,NA
238,0,24,1,14,0.841211123974063,NA,0.312363904993981,NA
238,0,24,1,15,0.805447374237701,NA,0.334966468904167,NA
238,0,24,1,16,NA,NA,NA,0.352831880096346
238,0,24,1,17,NA,NA,NA,0.0531955895014107
238,0,24,1,18,NA,NA,NA,0.25775712011382
238,0,24,1,19,NA,NA,NA,0.185459977108985
239,0,20,1,1,NA,0.230579806119204,NA,NA
239,0,20,1,2,NA,0.0953441946767271,NA,NA
239,0,20,1,3,NA,0.240918819513172,NA,NA
239,0,20,1,4,0.94423689134419,NA,0.0510545782744884,NA
239,0,20,1,5,0.580369197996333,NA,0.124589781276882,NA
239,0,20,1,6,0.530385458958335,NA,0.186208537779748,NA
239,0,20,1,7,0.671400692779571,NA,0.343260689452291,NA
239,0,20,1,8,0.823009732179344,NA,0.224584322515875,NA
239,0,20,1,9,0.666504787513986,NA,0.237796440348029,NA
239,0,20,1,10,0.722300369641744,NA,0.187911024969071,NA
239,0,20,1,11,0.543689518934116,NA,0.254935158975422,NA
239,0,20,1,12,0.915918802842498,NA,0.330740622710437,NA
239,0,20,1,13,0.563870808808133,NA,0.248596217017621,NA
239,0,20,1,14,0.680344868451357,NA,0.178019035421312,NA
239,0,20,1,15,0.698518788907677,NA,0.141611879784614,NA
239,0,20,1,16,NA,NA,NA,0.120918169710785
239,0,20,1,17,NA,NA,NA,0.127115381043404
239,0,20,1,18,NA,NA,NA,0.0177441676147282
239,0,20,1,19,NA,NA,NA,0.349269916675985
240,0,25,0,1,NA,0.0603758682496846,NA,NA
240,0,25,0,2,NA,0.385181344114244,NA,NA
240,0,25,0,3,NA,0.345533535256982,NA,NA
240,0,25,0,4,0.570847351686098,NA,0.182134645711631,NA
240,0,25,0,5,0.932835617335513,NA,0.0130449838005006,NA
240,0,25,0,6,0.636844688560814,NA,0.184226852376014,NA
240,0,25,0,7,0.546851004706696,NA,0.239804773777723,NA
240,0,25,0,8,0.589722422068007,NA,0.0333083814941347,NA
240,0,25,0,9,0.598697478999384,NA,0.00340527156367898,NA
240,0,25,0,10,0.588607175275683,NA,0.337652250193059,NA
240,0,25,0,11,0.691482581431046,NA,0.0918302495963872,NA
240,0,25,0,12,0.726756759919226,NA,0.293570165894926,NA
240,0,25,0,13,0.977178764762357,NA,0.292372519336641,NA
240,0,25,0,14,0.84266985359136,NA,0.103924430627376,NA
240,0,25,0,15,0.9903304601321,NA,0.363939135428518,NA
240,0,25,0,16,NA,NA,NA,0.335887630749494
240,0,25,0,17,NA,NA,NA,0.359972980525345
240,0,25,0,18,NA,NA,NA,0.247663619276136
240,0,25,0,19,NA,NA,NA,0.38841177849099
241,0,18,1,1,NA,0.106785236112773,NA,NA
241,0,18,1,2,NA,0.0462301536463201,NA,NA
241,0,18,1,3,NA,0.121216686069965,NA,NA
241,0,18,1,4,0.904081503162161,NA,0.0355358607135713,NA
241,0,18,1,5,0.703385131433606,NA,0.251556191034615,NA
241,0,18,1,6,0.960375141818076,NA,0.224297589529306,NA
241,0,18,1,7,0.513965400517918,NA,0.342000318784267,NA
241,0,18,1,8,0.656483388622291,NA,0.0475105262361467,NA
241,0,18,1,9,0.918330724467523,NA,0.101876456104219,NA
241,0,18,1,10,0.921112815267406,NA,0.238765204045922,NA
241,0,18,1,11,0.614977565244772,NA,0.232596809882671,NA
241,0,18,1,12,0.994054808048531,NA,0.00273896381258965,NA
241,0,18,1,13,0.846168933087029,NA,0.321334966551513,NA
241,0,18,1,14,0.659706394188106,NA,0.157945722062141,NA
241,0,18,1,15,0.758490199223161,NA,0.358451051171869,NA
241,0,18,1,16,NA,NA,NA,0.226517890579998
241,0,18,1,17,NA,NA,NA,0.00267368210479617
241,0,18,1,18,NA,NA,NA,0.229238483030349
241,0,18,1,19,NA,NA,NA,0.287450486142188
242,0,20,1,1,NA,0.364356831647456,NA,NA
242,0,20,1,2,NA,0.231130969617516,NA,NA
242,0,20,1,3,NA,0.138014162052423,NA,NA
242,0,20,1,4,0.651857430464588,NA,0.337713591288775,NA
242,0,20,1,5,0.911567860632204,NA,0.350172588508576,NA
242,0,20,1,6,0.662764720036648,NA,0.365089049842209,NA
242,0,20,1,7,0.871411254745908,NA,0.18195262029767,NA
242,0,20,1,8,0.841207716730423,NA,0.023495661560446,NA
242,0,20,1,9,0.627962782396935,NA,0.207744442019612,NA
242,0,20,1,10,0.842288339161314,NA,0.149412233196199,NA
242,0,20,1,11,0.7289566276595,NA,0.27467125300318,NA
242,0,20,1,12,0.977702002623118,NA,0.0941984929144383,NA
242,0,20,1,13,0.889176737284288,NA,0.0596802628599107,NA
242,0,20,1,14,0.611140704364516,NA,0.16193537665531,NA
242,0,20,1,15,0.55563589092344,NA,0.16116783991456,NA
242,0,20,1,16,NA,NA,NA,0.299837325513363
242,0,20,1,17,NA,NA,NA,0.147337183170021
242,0,20,1,18,NA,NA,NA,0.101465775258839
242,0,20,1,19,NA,NA,NA,0.0545615017414093
243,0,21,-1,1,NA,0.142310725711286,NA,NA
243,0,21,-1,2,NA,0.367787106521428,NA,NA
243,0,21,-1,3,NA,0.12900652308017,NA,NA
243,0,21,-1,4,0.81956959865056,NA,0.0432844840921462,NA
243,0,21,-1,5,0.55675416754093,NA,0.110316313616931,NA
243,0,21,-1,6,0.615830900380388,NA,0.247811497561634,NA
243,0,21,-1,7,0.876342875417322,NA,0.0108685448765755,NA
243,0,21,-1,8,0.691885655745864,NA,0.383192533068359,NA
243,0,21,-1,9,0.58566572831478,NA,0.248003415763378,NA
243,0,21,-1,10,0.822495855623856,NA,0.36000165566802,NA
243,0,21,-1,11,0.690107481554151,NA,0.048585089109838,NA
243,0,21,-1,12,0.515114117995836,NA,0.187635731045157,NA
243,0,21,-1,13,0.870768433087505,NA,0.333911351114512,NA
243,0,21,-1,14,0.820238586631604,NA,0.0876812662929297,NA
243,0,21,-1,15,0.524323880090378,NA,0.220653664600104,NA
243,0,21,-1,16,NA,NA,NA,0.366508647426963
243,0,21,-1,17,NA,NA,NA,0.0312395942397416
243,0,21,-1,18,NA,NA,NA,0.340768254175782
243,0,21,-1,19,NA,NA,NA,0.0701841374859214
244,0,20,1,1,NA,0.224789622519165,NA,NA
244,0,20,1,2,NA,0.134966429322958,NA,NA
244,0,20,1,3,NA,0.328077805787325,NA,NA
244,0,20,1,4,0.529057275154628,NA,0.262657537590712,NA
244,0,20,1,5,0.774999855901115,NA,0.0696767645888031,NA
244,0,20,1,6,0.61561697779689,NA,0.0103447108529508,NA
244,0,20,1,7,0.987670022645034,NA,0.192373895365745,NA
244,0,20,1,8,0.936183355632238,NA,0.158534729946405,NA
244,0,20,1,9,0.733616395737045,NA,0.0225199244916439,NA
244,0,20,1,10,0.783432610682212,NA,0.299610075540841,NA
244,0,20,1,11,0.602539974381216,NA,0.31615202864632,NA
244,0,20,1,12,0.998331997543573,NA,0.156730884406716,NA
244,0,20,1,13,0.952243018895388,NA,0.295294640213251,NA
244,0,20,1,14,0.828246471355669,NA,0.350337641034275,NA
244,0,20,1,15,0.992926810053177,NA,0.353192470688373,NA
244,0,20,1,16,NA,NA,NA,0.217110294569284
244,0,20,1,17,NA,NA,NA,0.135303234681487
244,0,20,1,18,NA,NA,NA,0.275442043878138
244,0,20,1,19,NA,NA,NA,0.00447698915377259
245,0,18,1,1,NA,0.325692875683308,NA,NA
245,0,18,1,2,NA,0.351593679375947,NA,NA
245,0,18,1,3,NA,0.15366213992238,NA,NA
245,0,18,1,4,0.89669816789683,NA,0.259350921306759,NA
245,0,18,1,5,0.560243614017963,NA,0.339103001356125,NA
245,0,18,1,6,0.828235856140964,NA,0.207768239919096,NA
245,0,18,1,7,0.634483000612818,NA,0.110797729622573,NA
245,0,18,1,8,0.507032248773612,NA,0.121607781108469,NA
245,0,18,1,9,0.516863692435436,NA,0.174261375702918,NA
245,0,18,1,10,0.745392032898962,NA,0.13401103829965,NA
245,0,18,1,11,0.702212099684402,NA,0.24818697553128,NA
245,0,18,1,12,0.552036643959582,NA,0.27520649228245,NA
245,0,18,1,13,0.635370377218351,NA,0.13495126562193,NA
245,0,18,1,14,0.548444870859385,NA,0.0353676452301443,NA
245,0,18,1,15,0.91978461178951,NA,0.134967702906579,NA
245,0,18,1,16,NA,NA,NA,0.187294316571206
245,0,18,1,17,NA,NA,NA,0.103635993972421
245,0,18,1,18,NA,NA,NA,0.121045629587024
245,0,18,1,19,NA,NA,NA,0.0516752373427153
246,0,19,-1,1,NA,0.200242794584483,NA,NA
246,0,19,-1,2,NA,0.233000514470041,NA,NA
246,0,19,-1,3,NA,0.0238304210826755,NA,NA
246,0,19,-1,4,0.84230331541039,NA,0.382338426169008,NA
246,0,19,-1,5,0.519266029936261,NA,0.252095123101026,NA
246,0,19,-1,6,0.895240210811608,NA,0.37341935923323,NA
246,0,19,-1,7,0.85707936855033,NA,0.0954664753749967,NA
246,0,19,-1,8,0.555199761060067,NA,0.291961598675698,NA
246,0,19,-1,9,0.53551171743311,NA,0.0623308349400759,NA
246,0,19,-1,10,0.80542488140054,NA,0.251923445705324,NA
246,0,19,-1,11,0.641036953194998,NA,0.0167473012581468,NA
246,0,19,-1,12,0.986723805894144,NA,0.384356734342873,NA
246,0,19,-1,13,0.51593962253537,NA,0.00601372728124261,NA
246,0,19,-1,14,0.802704205154441,NA,0.0765477980487049,NA
246,0,19,-1,15,0.956614885595627,NA,0.0497475975193083,NA
246,0,19,-1,16,NA,NA,NA,0.0569714826531708
246,0,19,-1,17,NA,NA,NA,0.23281385563314
246,0,19,-1,18,NA,NA,NA,0.062247412931174
246,0,19,-1,19,NA,NA,NA,0.362643179949373
247,0,20,-1,1,NA,0.383506360184401,NA,NA
247,0,20,-1,2,NA,0.27126192022115,NA,NA
247,0,20,-1,3,NA,0.35225870879367,NA,NA
247,0,20,-1,4,0.756035803118721,NA,0.118476568907499,NA
247,0,20,-1,5,0.622633127844892,NA,0.349361580051482,NA
247,0,20,-1,6,0.957512393826619,NA,0.0825388359837234,NA
247,0,20,-1,7,0.952952537802048,NA,0.370173751097173,NA
247,0,20,-1,8,0.546888279728591,NA,0.347631851024926,NA
247,0,20,-1,9,0.902005903073587,NA,0.211469330452383,NA
247,0,20,-1,10,0.646235370077193,NA,0.240527495834976,NA
247,0,20,-1,11,0.682928457041271,NA,0.0343259959481657,NA
247,0,20,-1,12,0.996562589891255,NA,0.38948027510196,NA
247,0,20,-1,13,0.744827174581587,NA,0.16646969076246,NA
247,0,20,-1,14,0.573925441480242,NA,0.0675618960522115,NA
247,0,20,-1,15,0.684556132880971,NA,0.225974469259381,NA
247,0,20,-1,16,NA,NA,NA,0.10231472691521
247,0,20,-1,17,NA,NA,NA,0.0540124797262251
247,0,20,-1,18,NA,NA,NA,0.280006895307451
247,0,20,-1,19,NA,NA,NA,0.172748524602503
248,0,25,1,1,NA,0.0492978162132204,NA,NA
248,0,25,1,2,NA,0.350873761065304,NA,NA
248,0,25,1,3,NA,0.05913938395679,NA,NA
248,0,25,1,4,0.843751270906068,NA,0.235066181048751,NA
248,0,25,1,5,0.740847384906374,NA,0.0428064083680511,NA
